Entity,Code,Year,Energy consumption per capita (kWh)
Barbados,BRB,1989,19991.407465846154
Barbados,BRB,1990,21097.619662758625
Barbados,BRB,1991,21251.433348206112
Barbados,BRB,1992,22363.625621254752
Barbados,BRB,1993,21711.872638106066
Barbados,BRB,1994,20513.583575169814
Barbados,BRB,1995,21209.788048721806
Barbados,BRB,1996,18972.05785378277
Barbados,BRB,1997,22755.533735149256
Barbados,BRB,1998,23027.011238066916
Barbados,BRB,1999,24017.953461333334
Barbados,BRB,2000,25630.861998124998
Barbados,BRB,2001,25646.139884448534
Barbados,BRB,2002,25724.167254249085
Barbados,BRB,2003,25903.59734565694
Barbados,BRB,2004,26001.754610945456
Barbados,BRB,2005,26107.969063913046
Barbados,BRB,2006,26072.782089097476
Barbados,BRB,2007,24697.42819121864
Barbados,BRB,2008,29017.295678214286
Barbados,BRB,2009,27250.160373879007
Barbados,BRB,2010,26169.53211567376
Barbados,BRB,2011,27368.330499611307
Barbados,BRB,2012,25632.641009330982
Barbados,BRB,2013,26030.926493908453
Barbados,BRB,2014,22560.380170245615
Barbados,BRB,2015,24005.513850105264
Barbados,BRB,2016,25106.714077447556
Belarus,BLR,1985,41212.04427037552
Belarus,BLR,1986,46747.1299716831
Belarus,BLR,1987,47139.054351282466
Belarus,BLR,1988,47554.98152949965
Belarus,BLR,1989,45797.85093541111
Belarus,BLR,1990,43795.59984123298
Belarus,BLR,1991,43279.7237127517
Belarus,BLR,1992,40975.78089847213
Belarus,BLR,1993,32878.42111168367
Belarus,BLR,1994,27471.402704141474
Belarus,BLR,1995,24999.505815777935
Belarus,BLR,1996,25717.33750875759
Belarus,BLR,1997,26068.171296899993
Belarus,BLR,1998,25609.431944121163
Belarus,BLR,1999,25043.399832276507
Belarus,BLR,2000,25871.043482924837
Belarus,BLR,2001,25376.272013931302
Belarus,BLR,2002,26305.84217925344
Belarus,BLR,2003,26369.604185058164
Belarus,BLR,2004,29892.68514482001
Belarus,BLR,2005,29957.262020358296
Belarus,BLR,2006,31971.22200323527
Belarus,BLR,2007,31338.928052523792
Belarus,BLR,2008,31802.351628726967
Belarus,BLR,2009,30213.447053761265
Belarus,BLR,2010,32120.94085082051
Belarus,BLR,2011,31960.38802182156
Belarus,BLR,2012,34527.104686780294
Belarus,BLR,2013,30426.10877658723
Belarus,BLR,2014,31386.394148299827
Belarus,BLR,2015,28498.76630995996
Belarus,BLR,2016,28325.439885731954
Belarus,BLR,2017,28892.76558920868
Belarus,BLR,2018,30806.834976089922
Belarus,BLR,2019,31081.283563930177
Belgium,BEL,1965,43720.11859764908
Belgium,BEL,1966,41922.78971202024
Belgium,BEL,1967,43824.84502591647
Belgium,BEL,1968,48648.33659327285
Belgium,BEL,1969,53201.32491056293
Belgium,BEL,1970,56015.779660548396
Belgium,BEL,1971,54777.0660254422
Belgium,BEL,1972,58052.24616779348
Belgium,BEL,1973,58660.95630019134
Belgium,BEL,1974,56498.04284439747
Belgium,BEL,1975,52962.25899209559
Belgium,BEL,1976,56042.58110536928
Belgium,BEL,1977,55999.50729659897
Belgium,BEL,1978,58332.77813354763
Belgium,BEL,1979,59921.808361827076
Belgium,BEL,1980,57268.520415380895
Belgium,BEL,1981,54381.1921178573
Belgium,BEL,1982,51958.134898684526
Belgium,BEL,1983,50258.672057335425
Belgium,BEL,1984,52467.90732525803
Belgium,BEL,1985,54676.64956966019
Belgium,BEL,1986,56325.93745224939
Belgium,BEL,1987,57939.67841210038
Belgium,BEL,1988,58990.79060168312
Belgium,BEL,1989,59316.0009152433
Belgium,BEL,1990,62686.76569848807
Belgium,BEL,1991,64643.03859333938
Belgium,BEL,1992,64157.549644668594
Belgium,BEL,1993,62881.088148929935
Belgium,BEL,1994,66135.58557111047
Belgium,BEL,1995,66519.74977639604
Belgium,BEL,1996,70566.44863462717
Belgium,BEL,1997,71106.56295480145
Belgium,BEL,1998,72443.80441392069
Belgium,BEL,1999,71721.57945316976
Belgium,BEL,2000,73153.56432582613
Belgium,BEL,2001,72299.81258025022
Belgium,BEL,2002,71684.09813621265
Belgium,BEL,2003,74007.25780660564
Belgium,BEL,2004,73825.9207814273
Belgium,BEL,2005,72511.81459105568
Belgium,BEL,2006,72171.30979044881
Belgium,BEL,2007,72073.03755078332
Belgium,BEL,2008,72761.1306130183
Belgium,BEL,2009,67471.57871120793
Belgium,BEL,2010,71317.80479165135
Belgium,BEL,2011,66019.64169749829
Belgium,BEL,2012,63041.36910693858
Belgium,BEL,2013,64263.00169725283
Belgium,BEL,2014,59524.36640664968
Belgium,BEL,2015,60020.4363096802
Belgium,BEL,2016,64278.42693402289
Belgium,BEL,2017,64639.18972454256
Belgium,BEL,2018,62624.213524208324
Belgium,BEL,2019,65302.71670853057
Belize,BLZ,1980,6882.666951666667
Belize,BLZ,1981,6696.648925945946
Belize,BLZ,1982,6563.602920794702
Belize,BLZ,1983,6353.231032307693
Belize,BLZ,1984,6194.400256500001
Belize,BLZ,1985,6006.691157818182
Belize,BLZ,1986,7048.922681705883
Belize,BLZ,1987,5626.340880402299
Belize,BLZ,1988,4178.058853016759
Belize,BLZ,1989,5896.553563770493
Belize,BLZ,1990,7572.140572765958
Belize,BLZ,1991,8449.309838638743
Belize,BLZ,1992,6969.121993711341
Belize,BLZ,1993,6812.493117575757
Belize,BLZ,1994,6368.849732574257
Belize,BLZ,1995,7665.436265410628
Belize,BLZ,1996,6594.904484906542
Belize,BLZ,1997,9882.291324909911
Belize,BLZ,1998,9383.101900086956
Belize,BLZ,1999,9384.650108451882
Belize,BLZ,2000,9972.8603694332
Belize,BLZ,2001,9998.555731686278
Belize,BLZ,2002,9317.675193206107
Belize,BLZ,2003,8892.158223828996
Belize,BLZ,2004,8119.530390216608
Belize,BLZ,2005,8503.36639338028
Belize,BLZ,2006,9743.359698659795
Belize,BLZ,2007,8873.496179632106
Belize,BLZ,2008,7933.456853941369
Belize,BLZ,2009,8219.246196952383
Belize,BLZ,2010,9311.390792763974
Belize,BLZ,2011,7625.6759334848475
Belize,BLZ,2012,7663.199445532546
Belize,BLZ,2013,8424.009898872833
Belize,BLZ,2014,8061.502031303116
Belize,BLZ,2015,8670.147442243768
Belize,BLZ,2016,8390.656595923912
Benin,BEN,1980,473.49631697605594
Benin,BEN,1981,460.7292696858638
Benin,BEN,1982,298.70769722505094
Benin,BEN,1983,435.64005202970293
Benin,BEN,1984,423.37883334135194
Benin,BEN,1985,479.85904559476506
Benin,BEN,1986,462.00963094211124
Benin,BEN,1987,347.06435772877626
Benin,BEN,1988,426.09602268350096
Benin,BEN,1989,423.64972580912865
Benin,BEN,1990,476.07292858577745
Benin,BEN,1991,541.4240228588076
Benin,BEN,1992,578.5835572018005
Benin,BEN,1993,618.2594350959798
Benin,BEN,1994,626.7228092579629
Benin,BEN,1995,655.4744404334575
Benin,BEN,1996,694.7855875894322
Benin,BEN,1997,732.6358284893347
Benin,BEN,1998,772.4254480633695
Benin,BEN,1999,341.8870593892557
Benin,BEN,2000,946.7392183804254
Benin,BEN,2001,1045.550952055956
Benin,BEN,2002,1168.2310129814944
Benin,BEN,2003,1313.9385037627974
Benin,BEN,2004,1340.6465092516128
Benin,BEN,2005,1215.3994443623153
Benin,BEN,2006,1640.7918124644034
Benin,BEN,2007,1893.4768034346546
Benin,BEN,2008,1875.9638083293096
Benin,BEN,2009,2011.664068762437
Benin,BEN,2010,2242.020395812588
Benin,BEN,2011,2022.410430829722
Benin,BEN,2012,1853.0213434145337
Benin,BEN,2013,1840.4513778290852
Benin,BEN,2014,1912.7808881500923
Benin,BEN,2015,2079.2069012925494
Benin,BEN,2016,2128.5494574696463
Bermuda,BMU,1980,40459.444581034484
Bermuda,BMU,1981,35402.01476034483
Bermuda,BMU,1982,35402.01476034483
Bermuda,BMU,1983,39773.69128305085
Bermuda,BMU,1984,39773.69128305085
Bermuda,BMU,1985,34221.94760166667
Bermuda,BMU,1986,33727.96916666666
Bermuda,BMU,1987,48630.14332333334
Bermuda,BMU,1988,52203.59434590164
Bermuda,BMU,1989,63082.57089016394
Bermuda,BMU,1990,44049.639811290326
Bermuda,BMU,1991,38592.217291935485
Bermuda,BMU,1992,30150.85190806452
Bermuda,BMU,1993,34477.9047952381
Bermuda,BMU,1994,33226.2565047619
Bermuda,BMU,1995,34079.30962063493
Bermuda,BMU,1996,34613.9165203125
Bermuda,BMU,1997,34521.28538750001
Bermuda,BMU,1998,34521.28538750001
Bermuda,BMU,1999,33990.254890769225
Bermuda,BMU,2000,37147.99491692308
Bermuda,BMU,2001,37679.14417384616
Bermuda,BMU,2002,39051.37611515152
Bermuda,BMU,2003,38962.61102121213
Bermuda,BMU,2004,40344.11581363637
Bermuda,BMU,2005,42483.27633939394
Bermuda,BMU,2006,47981.26368484848
Bermuda,BMU,2007,55728.82607121212
Bermuda,BMU,2008,53311.16405000001
Bermuda,BMU,2009,41947.98268181818
Bermuda,BMU,2010,50150.9271523077
Bermuda,BMU,2011,32410.949200000003
Bermuda,BMU,2012,35052.50867384615
Bermuda,BMU,2013,35759.78771093751
Bermuda,BMU,2014,46312.1882546875
Bermuda,BMU,2015,38943.9327015625
Bermuda,BMU,2016,50229.44572698413
Bhutan,BTN,1980,82.19178174447175
Bhutan,BTN,1981,289.4589865311005
Bhutan,BTN,1982,364.73054454545456
Bhutan,BTN,1983,330.6791468409091
Bhutan,BTN,1984,283.5897107095344
Bhutan,BTN,1985,340.5691101724138
Bhutan,BTN,1986,2048.650066576201
Bhutan,BTN,1987,7226.347278967612
Bhutan,BTN,1988,9033.330586039217
Bhutan,BTN,1989,8806.817633678163
Bhutan,BTN,1990,9050.28338052731
Bhutan,BTN,1991,9068.064950766357
Bhutan,BTN,1992,9329.759928280375
Bhutan,BTN,1993,9289.387832345217
Bhutan,BTN,1994,9994.565396729324
Bhutan,BTN,1995,10529.027398523367
Bhutan,BTN,1996,11201.77396271719
Bhutan,BTN,1997,10967.694802137683
Bhutan,BTN,1998,10602.151796968086
Bhutan,BTN,1999,10323.392981332181
Bhutan,BTN,2000,10296.887694822337
Bhutan,BTN,2001,10681.61279938742
Bhutan,BTN,2002,11785.86074771104
Bhutan,BTN,2003,12985.046838168793
Bhutan,BTN,2004,11799.938342613461
Bhutan,BTN,2005,13441.382499291218
Bhutan,BTN,2006,21454.455970974126
Bhutan,BTN,2007,29559.349678180453
Bhutan,BTN,2008,31214.906414360124
Bhutan,BTN,2009,31444.10899647493
Bhutan,BTN,2010,33091.05332428571
Bhutan,BTN,2011,31754.885494025977
Bhutan,BTN,2012,30952.61999518519
Bhutan,BTN,2013,33450.26125069015
Bhutan,BTN,2014,31512.38463468707
Bhutan,BTN,2015,33456.44079826923
Bhutan,BTN,2016,33586.2201124152
Bolivia,BOL,1980,3885.322848571685
Bolivia,BOL,1981,4270.677074737581
Bolivia,BOL,1982,3674.371010075679
Bolivia,BOL,1983,3691.1268164267653
Bolivia,BOL,1984,3480.044938420879
Bolivia,BOL,1985,3157.537877824891
Bolivia,BOL,1986,3130.6873666936126
Bolivia,BOL,1987,3015.248668401366
Bolivia,BOL,1988,3398.4905024148943
Bolivia,BOL,1989,3767.8217573798543
Bolivia,BOL,1990,3904.8197975921344
Bolivia,BOL,1991,3755.3332355113394
Bolivia,BOL,1992,3977.748438941489
Bolivia,BOL,1993,3844.75711034049
Bolivia,BOL,1994,4209.529725267175
Bolivia,BOL,1995,4732.945463743112
Bolivia,BOL,1996,4538.49279521918
Bolivia,BOL,1997,4996.5150973025075
Bolivia,BOL,1998,4542.971578142521
Bolivia,BOL,1999,5000.678720129587
Bolivia,BOL,2000,5147.585577211927
Bolivia,BOL,2001,4305.691468982517
Bolivia,BOL,2002,4623.533568382706
Bolivia,BOL,2003,6119.649037027847
Bolivia,BOL,2004,6239.6580239001
Bolivia,BOL,2005,6007.821691299828
Bolivia,BOL,2006,6503.713029788186
Bolivia,BOL,2007,6871.343378682779
Bolivia,BOL,2008,6936.628169466104
Bolivia,BOL,2009,6729.469877797675
Bolivia,BOL,2010,6728.254139478554
Bolivia,BOL,2011,6586.993878226771
Bolivia,BOL,2012,8024.7902417623845
Bolivia,BOL,2013,8036.692263136975
Bolivia,BOL,2014,7999.507370330625
Bolivia,BOL,2015,7684.55320127415
Bolivia,BOL,2016,8243.056644543147
Bosnia and Herzegovina,BIH,1992,10309.658076098252
Bosnia and Herzegovina,BIH,1993,7641.649740990439
Bosnia and Herzegovina,BIH,1994,8393.14678943358
Bosnia and Herzegovina,BIH,1995,14474.89703732045
Bosnia and Herzegovina,BIH,1996,9505.863244792774
Bosnia and Herzegovina,BIH,1997,14194.298575481798
Bosnia and Herzegovina,BIH,1998,16771.151165854317
Bosnia and Herzegovina,BIH,1999,17201.849449185145
Bosnia and Herzegovina,BIH,2000,18273.859186217007
Bosnia and Herzegovina,BIH,2001,18122.826341986158
Bosnia and Herzegovina,BIH,2002,18326.860482521948
Bosnia and Herzegovina,BIH,2003,15983.116295800108
Bosnia and Herzegovina,BIH,2004,16807.36501182253
Bosnia and Herzegovina,BIH,2005,15618.329957104914
Bosnia and Herzegovina,BIH,2006,16224.59706918991
Bosnia and Herzegovina,BIH,2007,15276.152947940476
Bosnia and Herzegovina,BIH,2008,17526.100847709113
Bosnia and Herzegovina,BIH,2009,20864.08539582441
Bosnia and Herzegovina,BIH,2010,22948.313614358976
Bosnia and Herzegovina,BIH,2011,22347.642351871076
Bosnia and Herzegovina,BIH,2012,20670.87094352289
Bosnia and Herzegovina,BIH,2013,22851.025617414623
Bosnia and Herzegovina,BIH,2014,22933.725493653073
Bosnia and Herzegovina,BIH,2015,23000.156122980465
Bosnia and Herzegovina,BIH,2016,24397.51907529829
Botswana,BWA,1980,4777.100724053452
Botswana,BWA,1981,4847.356113010752
Botswana,BWA,1982,4298.636519522326
Botswana,BWA,1983,4087.7481307228913
Botswana,BWA,1984,3915.9089864209504
Botswana,BWA,1985,5162.897204672897
Botswana,BWA,1986,5084.412297839784
Botswana,BWA,1987,5311.636381558443
Botswana,BWA,1988,5926.52792025
Botswana,BWA,1989,6471.444037861737
Botswana,BWA,1990,6904.86193916084
Botswana,BWA,1991,7001.220180844646
Botswana,BWA,1992,8284.544212903225
Botswana,BWA,1993,7781.459173481058
Botswana,BWA,1994,7453.633423849373
Botswana,BWA,1995,7345.67441429544
Botswana,BWA,1996,6548.864668637874
Botswana,BWA,1997,6575.504126753247
Botswana,BWA,1998,6961.433301142132
Botswana,BWA,1999,6318.883402608696
Botswana,BWA,2000,8148.494802373708
Botswana,BWA,2001,8314.226107402987
Botswana,BWA,2002,8435.111854428153
Botswana,BWA,2003,8342.523955882354
Botswana,BWA,2004,8176.035144507361
Botswana,BWA,2005,8608.352228793776
Botswana,BWA,2006,8659.973484041393
Botswana,BWA,2007,8567.97246912
Botswana,BWA,2008,8672.216274634655
Botswana,BWA,2009,7901.829020225296
Botswana,BWA,2010,6935.536569753398
Botswana,BWA,2011,6839.981624317618
Botswana,BWA,2012,6536.301835588235
Botswana,BWA,2013,7950.327925787688
Botswana,BWA,2014,8466.340425897559
Botswana,BWA,2015,9979.412716077322
Botswana,BWA,2016,9749.644531898148
Brazil,BRA,1965,3229.9909230145613
Brazil,BRA,1966,3428.1165426629636
Brazil,BRA,1967,3457.0895855815124
Brazil,BRA,1968,3850.237261479394
Brazil,BRA,1969,4096.6663290254355
Brazil,BRA,1970,4631.385558503254
Brazil,BRA,1971,4941.774706607758
Brazil,BRA,1972,5557.506490551118
Brazil,BRA,1973,6470.509109227315
Brazil,BRA,1974,6903.304187471895
Brazil,BRA,1975,7122.818180114219
Brazil,BRA,1976,7638.973973344737
Brazil,BRA,1977,7972.207539028937
Brazil,BRA,1978,8580.407961620434
Brazil,BRA,1979,9072.15175598217
Brazil,BRA,1980,9040.110555823323
Brazil,BRA,1981,8608.064609014584
Brazil,BRA,1982,8825.891896831763
Brazil,BRA,1983,8795.297695531213
Brazil,BRA,1984,9233.725927567184
Brazil,BRA,1985,9622.362026464301
Brazil,BRA,1986,10049.22693615935
Brazil,BRA,1987,10145.160415597878
Brazil,BRA,1988,10331.983381465885
Brazil,BRA,1989,10345.44907829531
Brazil,BRA,1990,9992.176578382205
Brazil,BRA,1991,10194.868100188794
Brazil,BRA,1992,10490.578375175497
Brazil,BRA,1993,10778.519503799542
Brazil,BRA,1994,11143.618027485516
Brazil,BRA,1995,11513.806384569127
Brazil,BRA,1996,11965.592325136942
Brazil,BRA,1997,12452.92876396132
Brazil,BRA,1998,12711.710357338026
Brazil,BRA,1999,12748.906694750589
Brazil,BRA,2000,12780.445592822209
Brazil,BRA,2001,12359.50393655797
Brazil,BRA,2002,12486.083579284175
Brazil,BRA,2003,12548.228606150802
Brazil,BRA,2004,13004.357325437812
Brazil,BRA,2005,13219.786238660154
Brazil,BRA,2006,13402.93109654865
Brazil,BRA,2007,14076.063944093958
Brazil,BRA,2008,14551.580811581733
Brazil,BRA,2009,14296.021015804887
Brazil,BRA,2010,15585.780760896003
Brazil,BRA,2011,16148.862535161077
Brazil,BRA,2012,16291.788868156023
Brazil,BRA,2013,16761.083814156867
Brazil,BRA,2014,16989.47730033803
Brazil,BRA,2015,16619.270373799445
Brazil,BRA,2016,16058.664317832327
Brazil,BRA,2017,16123.592828572804
Brazil,BRA,2018,16091.378505333145
Brazil,BRA,2019,16325.047069872164
British Virgin Islands,VGB,1980,8639.930171818185
British Virgin Islands,VGB,1981,12466.567221666668
British Virgin Islands,VGB,1982,12491.011543333332
British Virgin Islands,VGB,1983,11507.600512307694
British Virgin Islands,VGB,1984,10582.478743076923
British Virgin Islands,VGB,1985,10119.918433571427
British Virgin Islands,VGB,1986,5014.493144000001
British Virgin Islands,VGB,1987,12921.659588666667
British Virgin Islands,VGB,1988,12145.332568750002
British Virgin Islands,VGB,1989,11401.464342941177
British Virgin Islands,VGB,1990,11401.464342941177
British Virgin Islands,VGB,1991,10768.049657222224
British Virgin Islands,VGB,1992,10795.851172222223
British Virgin Islands,VGB,1993,10201.310201578948
British Virgin Islands,VGB,1994,10201.310201578948
British Virgin Islands,VGB,1995,10201.310201578948
British Virgin Islands,VGB,1996,12536.057246999999
British Virgin Islands,VGB,1997,12503.320541500001
British Virgin Islands,VGB,1998,12503.320541500001
British Virgin Islands,VGB,1999,12503.5694235
British Virgin Islands,VGB,2000,21893.271475
British Virgin Islands,VGB,2001,21340.03874380952
British Virgin Islands,VGB,2002,22572.90846095238
British Virgin Islands,VGB,2003,23018.375648636367
British Virgin Islands,VGB,2004,24195.206361818186
British Virgin Islands,VGB,2005,23808.272078695652
British Virgin Islands,VGB,2006,24855.59577958334
British Virgin Islands,VGB,2007,24736.073552400005
British Virgin Islands,VGB,2008,25556.29205961539
British Virgin Islands,VGB,2009,25794.158047407407
British Virgin Islands,VGB,2010,25630.385064285718
British Virgin Islands,VGB,2011,26229.28395964286
British Virgin Islands,VGB,2012,25236.917529310347
British Virgin Islands,VGB,2013,25236.917529310347
British Virgin Islands,VGB,2014,25640.104364137933
British Virgin Islands,VGB,2015,25747.70793137931
British Virgin Islands,VGB,2016,26163.92477758621
Brunei,BRN,1980,123743.33908041238
Brunei,BRN,1981,125058.72919450002
Brunei,BRN,1982,132397.6469985437
Brunei,BRN,1983,101182.58157028303
Brunei,BRN,1984,86675.26750504588
Brunei,BRN,1985,99970.86682901786
Brunei,BRN,1986,64747.94166926407
Brunei,BRN,1987,100364.7240172269
Brunei,BRN,1988,84803.59634549181
Brunei,BRN,1989,96854.119661753
Brunei,BRN,1990,79421.92065135135
Brunei,BRN,1991,61801.88121052631
Brunei,BRN,1992,58668.0978240876
Brunei,BRN,1993,54180.17084716313
Brunei,BRN,1994,50810.964557785475
Brunei,BRN,1995,61150.55253063974
Brunei,BRN,1996,55456.888945245904
Brunei,BRN,1997,57976.40845801282
Brunei,BRN,1998,51286.04290501568
Brunei,BRN,1999,59211.47259723928
Brunei,BRN,2000,59100.59743333333
Brunei,BRN,2001,65813.07951647059
Brunei,BRN,2002,75299.58995619598
Brunei,BRN,2003,76577.0395062323
Brunei,BRN,2004,83615.85205738162
Brunei,BRN,2005,92646.39173095892
Brunei,BRN,2006,140851.63502945946
Brunei,BRN,2007,145892.69161733333
Brunei,BRN,2008,148257.98248707128
Brunei,BRN,2009,97074.73502421875
Brunei,BRN,2010,109150.92748354757
Brunei,BRN,2011,110697.61204441627
Brunei,BRN,2012,106260.68202807016
Brunei,BRN,2013,97603.85294826733
Brunei,BRN,2014,108164.4768790244
Brunei,BRN,2015,116331.72075493977
Brunei,BRN,2016,123822.66640547618
Bulgaria,BGR,1965,14540.596914941507
Bulgaria,BGR,1966,15476.256546454852
Bulgaria,BGR,1967,17856.691939263575
Bulgaria,BGR,1968,19845.697820990004
Bulgaria,BGR,1969,21967.86349056558
Bulgaria,BGR,1970,24561.937942122004
Bulgaria,BGR,1971,25424.498698944506
Bulgaria,BGR,1972,26012.66113483703
Bulgaria,BGR,1973,26873.059853329025
Bulgaria,BGR,1974,27543.689538223018
Bulgaria,BGR,1975,30295.356151781416
Bulgaria,BGR,1976,31936.243807013798
Bulgaria,BGR,1977,33531.34069942309
Bulgaria,BGR,1978,34633.89302829248
Bulgaria,BGR,1979,35839.99123958681
Bulgaria,BGR,1980,37724.80433481676
Bulgaria,BGR,1981,37040.03122286783
Bulgaria,BGR,1982,37838.7087192937
Bulgaria,BGR,1983,37986.282514298
Bulgaria,BGR,1984,37696.96100577501
Bulgaria,BGR,1985,37403.189161153205
Bulgaria,BGR,1986,38169.71037773899
Bulgaria,BGR,1987,38511.03640093829
Bulgaria,BGR,1988,39492.670747195254
Bulgaria,BGR,1989,39327.481513157574
Bulgaria,BGR,1990,36510.569148609655
Bulgaria,BGR,1991,29897.739024061593
Bulgaria,BGR,1992,28356.009762808204
Bulgaria,BGR,1993,30491.331950311804
Bulgaria,BGR,1994,29692.437683790213
Bulgaria,BGR,1995,32238.201984995343
Bulgaria,BGR,1996,32565.31160188809
Bulgaria,BGR,1997,31055.415803342916
Bulgaria,BGR,1998,30110.81308265102
Bulgaria,BGR,1999,26584.993514303707
Bulgaria,BGR,2000,26973.03483172393
Bulgaria,BGR,2001,28354.461839325435
Bulgaria,BGR,2002,27780.36932290186
Bulgaria,BGR,2003,28837.517980013585
Bulgaria,BGR,2004,28154.825156364885
Bulgaria,BGR,2005,30659.725682668923
Bulgaria,BGR,2006,31634.213741952302
Bulgaria,BGR,2007,30862.094806823556
