country,iso3c,iso2c,year,"Intentional homicides (per 100,000 people)","Suicide mortality rate (per 100,000 population)",GDP (current US$),"GDP per capita, PPP (current international $)",adminregion,incomeLevel
American Samoa,ASM,AS,2004,6.7019636754,,509000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2005,10.074382524,,500000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2006,6.7671589775,,493000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2007,1.7132968972,,518000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2008,5.2182988346,,560000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2009,3.5288928099,,675000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2010,8.9151986306,,573000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2011,8.967805578,,570000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2012,3.5926637806,,640000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2013,5.38435307,,638000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2014,5.3772113782,,643000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2015,7.1676880622,,673000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2016,5.3822278835,,671000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2017,,,612000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2018,,,639000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2019,,,648000000.0,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2020,,,709000000.0,,East Asia & Pacific (excluding high income),Upper middle income
Andorra,AND,AD,1970,,,78619206.0850963,,,High income
Andorra,AND,AD,1971,,,89409820.3592814,,,High income
Andorra,AND,AD,1972,,,113408231.944085,,,High income
Andorra,AND,AD,1973,,,150820102.798401,,,High income
Andorra,AND,AD,1974,,,186558696.279204,,,High income
Andorra,AND,AD,1975,,,220127246.376812,,,High income
Andorra,AND,AD,1976,,,227281024.620741,,,High income
Andorra,AND,AD,1977,,,254020153.340635,,,High income
Andorra,AND,AD,1978,,,308008897.569444,,,High income
Andorra,AND,AD,1979,,,411578334.159643,,,High income
Andorra,AND,AD,1980,,,446416105.825017,,,High income
Andorra,AND,AD,1981,,,388958731.302938,,,High income
Andorra,AND,AD,1982,,,375895956.383462,,,High income
Andorra,AND,AD,1983,,,327861832.946636,,,High income
Andorra,AND,AD,1984,,,330070689.298282,,,High income
Andorra,AND,AD,1985,,,346737964.774951,,,High income
Andorra,AND,AD,1986,,,482000594.03588,,,High income
Andorra,AND,AD,1987,,,611316399.407088,,,High income
Andorra,AND,AD,1988,,,721425939.15155,,,High income
Andorra,AND,AD,1989,,,795449332.396346,,,High income
Andorra,AND,AD,1990,,,1029048481.88051,,,High income
Andorra,AND,AD,1991,,,1106928582.86629,,,High income
Andorra,AND,AD,1992,,,1210013651.87713,,,High income
Andorra,AND,AD,1993,,,1007025755.00065,,,High income
Andorra,AND,AD,1994,,,1017549124.33238,,,High income
Andorra,AND,AD,1995,,,1178738991.19295,,,High income
Andorra,AND,AD,1996,,,1223945356.62682,,,High income
Andorra,AND,AD,1997,,,1180597272.72727,,,High income
Andorra,AND,AD,1998,,,1211932397.81713,,,High income
Andorra,AND,AD,1999,,,1239876305.13531,,,High income
Andorra,AND,AD,2000,,,1429049198.45218,,,High income
Andorra,AND,AD,2001,,,1546926174.49664,,,High income
Andorra,AND,AD,2002,,,1755910031.99699,,,High income
Andorra,AND,AD,2003,,,2361726862.30248,,,High income
Andorra,AND,AD,2004,1.311578616,,2894921777.99851,,,High income
Andorra,AND,AD,2005,,,3159905484.39249,,,High income
Andorra,AND,AD,2006,,,3456442102.622,,,High income
Andorra,AND,AD,2007,0.0,,3952600602.24473,,,High income
Andorra,AND,AD,2008,1.1924494103,,4085630584.44412,,,High income
Andorra,AND,AD,2009,0.0,,3674409558.21061,,,High income
Andorra,AND,AD,2010,0.0,,3449966856.68832,,,High income
Andorra,AND,AD,2011,1.1940155938,,3629203786.19154,,,High income
Andorra,AND,AD,2012,0.0,,3188808942.56713,,,High income
Andorra,AND,AD,2013,0.0,,3193704343.20627,,,High income
Andorra,AND,AD,2014,0.0,,3271808157.30038,,,High income
Andorra,AND,AD,2015,0.0,,2789870187.50693,,,High income
Andorra,AND,AD,2016,,,2896679211.86628,,,High income
Andorra,AND,AD,2017,,,3000180750.11297,,,High income
Andorra,AND,AD,2018,,,3218316013.22626,,,High income
Andorra,AND,AD,2019,,,3155065487.51819,,,High income
Andorra,AND,AD,2020,,,,,,High income
Angola,AGO,AO,1970,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1971,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1972,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1973,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1974,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1975,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1976,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1977,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1978,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1979,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1980,,,5934073603.54849,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1981,,,5553824463.82274,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1982,,,5553824463.82274,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1983,,,5787823808.69565,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1984,,,6135166254.2408,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1985,,,7558613007.90635,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1986,,,7076793822.60201,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1987,,,8089279284.72241,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1988,,,8775116269.16722,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1989,,,10207922517.1839,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1990,,,11236275842.7358,3279.22212168333,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1991,,,,3311.77645207868,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1992,,,,3086.56511625428,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1993,,,,2325.18727026949,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1994,,,3390500000.0,2330.24281167317,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1995,,,5561222222.22222,2649.36112085334,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1996,,,7526963963.96396,2966.383322399,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1997,,,7649716157.20524,3136.51628626983,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1998,,,6506619144.60285,3215.10561889009,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1999,,,6152936539.21955,3226.1281422107,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2000,,8.7,9129634978.33773,3289.40954946819,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2001,,8.6,8936063723.20121,3389.19696691951,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2002,,8.6,15285594828.418,3785.1503220062,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2003,,8.8,17812705294.325,3838.7950524777,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2004,,8.6,23552052407.5488,4225.4679269176,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2005,,8.1,36970918699.2523,4837.70982676046,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2006,,8.6,52381006892.038,5362.01984289893,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2007,,7.4,65266452081.386,6050.61055453052,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2008,,7.5,88538611205.1433,6607.29163426752,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2009,,6.7,70307163678.238,6470.67524420331,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2010,,7.0,83799496611.2004,6587.98693898257,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2011,4.3557855153,6.6,111789686464.441,6710.75062298751,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2012,4.8470751765,6.9,128052853643.106,7412.96703464311,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2013,,6.9,136709862831.194,7682.47538648506,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2014,,6.4,145712200312.505,8179.29782812609,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2015,,6.5,116193649124.151,7337.56982204938,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2016,,6.2,101123851090.455,7103.22643061091,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2017,,6.0,122123822333.59,7310.89658895511,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2018,,6.0,101353230784.594,7099.97195809928,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2019,,6.1,89417190341.2533,6952.41936236851,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2020,,,58375976292.9678,6445.43287270595,Sub-Saharan Africa (excluding high income),Lower middle income
Antigua and Barbuda,ATG,AG,1970,,,,,,High income
Antigua and Barbuda,ATG,AG,1971,,,,,,High income
Antigua and Barbuda,ATG,AG,1972,,,,,,High income
Antigua and Barbuda,ATG,AG,1973,,,,,,High income
Antigua and Barbuda,ATG,AG,1974,,,,,,High income
Antigua and Barbuda,ATG,AG,1975,,,,,,High income
Antigua and Barbuda,ATG,AG,1976,,,,,,High income
Antigua and Barbuda,ATG,AG,1977,,,77496753.7037037,,,High income
Antigua and Barbuda,ATG,AG,1978,,,87879341.4814815,,,High income
Antigua and Barbuda,ATG,AG,1979,,,109079978.888889,,,High income
Antigua and Barbuda,ATG,AG,1980,,,131431026.666667,,,High income
Antigua and Barbuda,ATG,AG,1981,,,147841734.444444,,,High income
Antigua and Barbuda,ATG,AG,1982,,,164369278.888889,,,High income
Antigua and Barbuda,ATG,AG,1983,,,182144092.962963,,,High income
Antigua and Barbuda,ATG,AG,1984,,,208372846.296296,,,High income
Antigua and Barbuda,ATG,AG,1985,,,240923924.814815,,,High income
Antigua and Barbuda,ATG,AG,1986,,,290440140.740741,,,High income
Antigua and Barbuda,ATG,AG,1987,,,337174861.851852,,,High income
Antigua and Barbuda,ATG,AG,1988,,,398637727.777778,,,High income
Antigua and Barbuda,ATG,AG,1989,,,438794788.518519,,,High income
Antigua and Barbuda,ATG,AG,1990,1.5991556458,,459470370.37037,11586.7797917738,,High income
Antigua and Barbuda,ATG,AG,1991,4.7346243076,,481707407.407407,12079.0163856155,,High income
Antigua and Barbuda,ATG,AG,1992,3.1027474829,,499281481.481481,12284.9135544929,,High income
Antigua and Barbuda,ATG,AG,1993,6.0811529866,,535174074.074074,12974.8135723006,,High income
Antigua and Barbuda,ATG,AG,1994,7.4403654708,,589429629.62963,13837.1117719592,,High income
Antigua and Barbuda,ATG,AG,1995,10.193383038,,577281481.481481,13221.9493357343,,High income
Antigua and Barbuda,ATG,AG,1996,4.2749658003,,633729629.62963,14045.649274412,,High income
Antigua and Barbuda,ATG,AG,1997,1.3945639896,,680618518.518518,14757.1243071288,,High income
Antigua and Barbuda,ATG,AG,1998,,,727859259.259259,15306.5048821576,,High income
Antigua and Barbuda,ATG,AG,1999,,,766200000.0,15789.4351996682,,High income
Antigua and Barbuda,ATG,AG,2000,6.5783414685,1.9,826370370.37037,16843.1216095067,,High income
Antigua and Barbuda,ATG,AG,2001,9.0659482982,1.9,800481481.481481,16173.3262222136,,High income
Antigua and Barbuda,ATG,AG,2002,6.3858591535,1.3,814381481.481481,16367.734900892,,High income
Antigua and Barbuda,ATG,AG,2003,6.3042957471,1.3,856396296.296296,17458.8837289464,,High income
Antigua and Barbuda,ATG,AG,2004,4.9784061633,1.7,919729629.62963,18718.3707760024,,High income
Antigua and Barbuda,ATG,AG,2005,3.6826986816,1.3,1022962962.96296,20269.690993938,,High income
Antigua and Barbuda,ATG,AG,2006,13.298676177,0.5,1157662962.96296,23180.4007139502,,High income
Antigua and Barbuda,ATG,AG,2007,20.231110688,0.4,1312759259.25926,25613.5465027525,,High income
Antigua and Barbuda,ATG,AG,2008,18.736679392,0.3,1370070370.37037,25690.689492805,,High income
Antigua and Barbuda,ATG,AG,2009,18.445292416,0.0,1228329629.62963,22435.3937041743,,High income
Antigua and Barbuda,ATG,AG,2010,6.8158582301,0.2,1148700000.0,20611.4457775542,,High income
Antigua and Barbuda,ATG,AG,2011,,0.2,1137637037.03704,20347.8684831466,,High income
Antigua and Barbuda,ATG,AG,2012,11.061090402,0.0,1199948148.14815,19598.0238599601,,High income
Antigua and Barbuda,ATG,AG,2013,,0.0,1181448148.14815,18797.6263678382,,High income
Antigua and Barbuda,ATG,AG,2014,,0.4,1249733333.33333,19039.0045029811,,High income
Antigua and Barbuda,ATG,AG,2015,,0.4,1336692592.59259,18911.3068944389,,High income
Antigua and Barbuda,ATG,AG,2016,,0.5,1436585185.18519,19920.2657838504,,High income
Antigua and Barbuda,ATG,AG,2017,,0.0,1467977777.77778,19840.2840357027,,High income
Antigua and Barbuda,ATG,AG,2018,,0.4,1605944444.44444,21521.8850511088,,High income
Antigua and Barbuda,ATG,AG,2019,,0.4,1687533333.33333,22774.1742001371,,High income
Antigua and Barbuda,ATG,AG,2020,,,1370281481.48148,18241.868195762,,High income
Arab World,ARB,1A,1970,,,43232801790.4528,,,Aggregates
Arab World,ARB,1A,1971,,,49937328260.6285,,,Aggregates
Arab World,ARB,1A,1972,,,59495475635.7083,,,Aggregates
Arab World,ARB,1A,1973,,,75474648839.459,,,Aggregates
Arab World,ARB,1A,1974,,,143090327984.461,,,Aggregates
Arab World,ARB,1A,1975,,,158212828603.557,,,Aggregates
Arab World,ARB,1A,1976,,,196936860212.851,,,Aggregates
Arab World,ARB,1A,1977,,,227414223451.337,,,Aggregates
Arab World,ARB,1A,1978,,,249589400495.073,,,Aggregates
Arab World,ARB,1A,1979,,,339275890047.008,,,Aggregates
Arab World,ARB,1A,1980,,,459077135977.264,,,Aggregates
Arab World,ARB,1A,1981,,,474922214338.585,,,Aggregates
Arab World,ARB,1A,1982,,,445965287989.763,,,Aggregates
Arab World,ARB,1A,1983,,,419255240437.83,,,Aggregates
Arab World,ARB,1A,1984,,,425903525584.964,,,Aggregates
Arab World,ARB,1A,1985,,,424932951543.927,,,Aggregates
Arab World,ARB,1A,1986,,,413858855871.772,,,Aggregates
Arab World,ARB,1A,1987,,,450109307279.531,,,Aggregates
Arab World,ARB,1A,1988,,,426815994066.453,,,Aggregates
Arab World,ARB,1A,1989,,,450189038183.28,,,Aggregates
Arab World,ARB,1A,1990,,,622694677505.617,6741.88742387571,,Aggregates
Arab World,ARB,1A,1991,,,438786561168.669,7299.4741934079,,Aggregates
Arab World,ARB,1A,1992,,,473824842170.527,7697.24877456357,,Aggregates
Arab World,ARB,1A,1993,,,482778271757.85,7893.38836510812,,Aggregates
Arab World,ARB,1A,1994,,,507780486998.676,8083.36736281432,,Aggregates
Arab World,ARB,1A,1995,,,556071398074.567,8218.49298193024,,Aggregates
Arab World,ARB,1A,1996,,,614208445818.446,8550.96385241785,,Aggregates
Arab World,ARB,1A,1997,,,662333681543.018,8872.23221836965,,Aggregates
Arab World,ARB,1A,1998,,,644510115316.447,9268.00125599662,,Aggregates
Arab World,ARB,1A,1999,,,712853371173.459,9389.97229916551,,Aggregates
Arab World,ARB,1A,2000,,4.5882546272629,816038849805.683,10028.8744051504,,Aggregates
Arab World,ARB,1A,2001,,4.59848859651516,798525022054.761,10196.6468756086,,Aggregates
Arab World,ARB,1A,2002,,4.54687451358257,803142348125.716,10170.8729320865,,Aggregates
Arab World,ARB,1A,2003,,4.49688552817184,887874177404.3,10555.9565743035,,Aggregates
Arab World,ARB,1A,2004,,4.44768599301794,1056272163163.2,11579.9547847335,,Aggregates
Arab World,ARB,1A,2005,,4.44466148030175,1297924247602.13,12300.7789619455,,Aggregates
Arab World,ARB,1A,2006,,4.41544484606833,1533188359170.0,13091.0554262895,,Aggregates
Arab World,ARB,1A,2007,,4.42781654664979,1789559805222.17,13694.7742387554,,Aggregates
