Cause,Type,Year,Data Redundancy,Total Deaths,Source,Page at Source,Source URL
Antraks,Bencana Non Alam dan Penyakit,2012,8,0,Profil Kesehatan Indonesia Tahun 2013,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Antraks,Bencana Non Alam dan Penyakit,2012,8,0,Profil Kesehatan Indonesia Tahun 2014,164,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Antraks,Bencana Non Alam dan Penyakit,2012,8,0,Profil Kesehatan Indonesia Tahun 2015,200,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Antraks,Bencana Non Alam dan Penyakit,2012,8,0,Profil Kesehatan Indonesia Tahun 2016,194,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Antraks,Bencana Non Alam dan Penyakit,2012,8,0,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Antraks,Bencana Non Alam dan Penyakit,2012,8,0,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Antraks,Bencana Non Alam dan Penyakit,2013,7,1,Profil Kesehatan Indonesia Tahun 2013,158,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Antraks,Bencana Non Alam dan Penyakit,2013,7,1,Profil Kesehatan Indonesia Tahun 2013,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Antraks,Bencana Non Alam dan Penyakit,2013,7,1,Profil Kesehatan Indonesia Tahun 2014,164,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Antraks,Bencana Non Alam dan Penyakit,2013,7,1,Profil Kesehatan Indonesia Tahun 2015,200,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Antraks,Bencana Non Alam dan Penyakit,2013,7,1,Profil Kesehatan Indonesia Tahun 2016,194,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Antraks,Bencana Non Alam dan Penyakit,2013,7,1,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Antraks,Bencana Non Alam dan Penyakit,2013,7,1,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Antraks,Bencana Non Alam dan Penyakit,2014,5,0,Profil Kesehatan Indonesia Tahun 2014,164,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Antraks,Bencana Non Alam dan Penyakit,2014,5,3,Profil Kesehatan Indonesia Tahun 2015,200,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Antraks,Bencana Non Alam dan Penyakit,2014,5,3,Profil Kesehatan Indonesia Tahun 2016,194,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Antraks,Bencana Non Alam dan Penyakit,2014,5,3,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Antraks,Bencana Non Alam dan Penyakit,2014,5,3,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Antraks,Bencana Non Alam dan Penyakit,2015,4,0,Profil Kesehatan Indonesia Tahun 2015,200,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Antraks,Bencana Non Alam dan Penyakit,2015,4,0,Profil Kesehatan Indonesia Tahun 2016,194,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Antraks,Bencana Non Alam dan Penyakit,2015,4,0,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Antraks,Bencana Non Alam dan Penyakit,2015,4,0,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Antraks,Bencana Non Alam dan Penyakit,2016,3,0,Profil Kesehatan Indonesia Tahun 2016,194,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Antraks,Bencana Non Alam dan Penyakit,2016,3,0,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Antraks,Bencana Non Alam dan Penyakit,2016,3,0,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Antraks,Bencana Non Alam dan Penyakit,2017,2,1,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Antraks,Bencana Non Alam dan Penyakit,2017,2,1,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Antraks,Bencana Non Alam dan Penyakit,2018,1,0,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2003,2,0,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2003,2,0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2004,2,0,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2004,2,0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,12,13,Profil Kesehatan Indonesia Tahun 2006,54,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,12,13,Profil Kesehatan Indonesia Tahun 2007,91,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,12,13,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,12,13,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,12,13,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,12,13,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,12,13,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,12,13,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,12,13,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,12,13,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,12,13,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,12,13,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,12,45,Profil Kesehatan Indonesia Tahun 2006,54,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,12,45,Profil Kesehatan Indonesia Tahun 2007,91,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,12,45,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,12,45,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,12,45,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,12,45,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,12,45,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,12,45,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,12,45,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,12,45,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,12,45,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,12,45,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,11,37,Profil Kesehatan Indonesia Tahun 2007,91,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,11,37,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,11,37,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,11,37,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,11,37,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,11,37,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,11,37,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,11,37,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,11,37,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,11,37,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,11,37,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,10,20,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,10,20,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,10,20,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,10,20,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,10,20,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,10,20,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,10,20,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,10,20,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,10,20,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,10,20,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,9,19,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,9,19,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,9,19,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,9,19,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,9,19,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,9,19,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,9,7,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,9,19,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,9,19,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
